gene,log2FoldChange,pValue,rawPValue,qValue,significant
DNLZ,-0.173505,0.774057,0.774057,0.999906,no
DNM1,1.68179,0.0465142,0.0465142,0.680245,no
DNM1L,-0.292175,0.376172,0.376172,0.999906,no
DNM1P41,0.962185,0.547564,0.547564,0.999906,no
DNM1P46,0.996571,0.152522,0.152522,0.999906,no
DNM2,-0.129354,0.694904,0.694904,0.999906,no
DNM3,0.989766,0.450387,0.450387,0.999906,no
DNM3OS,0.229772,0.513852,0.513852,0.999906,no
DNMBP,0.0686837,0.832714,0.832714,0.999906,no
DNMT1,0.0181004,0.954187,0.954187,0.999906,no
DNMT3A,0.61277,0.264591,0.264591,0.999906,no
DNMT3B,0.551484,0.646098,0.646098,0.999906,no
DNPEP,0.0407005,0.895554,0.895554,0.999906,no
DNTTIP1,0.276039,0.483189,0.483189,0.999906,no
DNTTIP2,-0.11132,0.735207,0.735207,0.999906,no
DOCK1,0.0346324,0.912992,0.912992,0.999906,no
DOCK10,-0.0356934,0.921231,0.921231,0.999906,no
DOCK11,-0.408651,0.192954,0.192954,0.999906,no
DOCK2,0.375707,0.472014,0.472014,0.999906,no
DOCK4,-0.156293,0.632589,0.632589,0.999906,no
DOCK5,-0.720382,0.0286805,0.0286805,0.504635,no
DOCK6,0.043022,0.900668,0.900668,0.999906,no
DOCK7,0.00118068,0.996967,0.996967,0.999906,no
DOCK9,-0.250402,0.52441,0.52441,0.999906,no
DOHH,-0.254561,0.64802,0.64802,0.999906,no
DOK1,-0.135509,0.872398,0.872398,0.999906,no
DOK3,-0.660706,0.551054,0.551054,0.999906,no
DOK4,-0.174011,0.750565,0.750565,0.999906,no
DOK5,1.05135,0.0121344,0.0121344,0.278864,no
DOK6,1.14817,0.0147332,0.0147332,0.316274,no
DOLK,-0.17461,0.75511,0.75511,0.999906,no
DOLPP1,0.266847,0.62915,0.62915,0.999906,no
DOM3Z,0.0680571,0.943851,0.943851,0.999906,no
DONSON,0.0577371,0.904425,0.904425,0.999906,no
DOPEY1,0.642875,0.316709,0.316709,0.999906,no
DOPEY2,-0.129535,0.743095,0.743095,0.999906,no
DOT1L,-0.316664,0.409471,0.409471,0.999906,no
DPAGT1,-0.138879,0.694545,0.694545,0.999906,no
DPCD,0.419451,0.359084,0.359084,0.999906,no
DPF2,0.124086,0.700021,0.700021,0.999906,no
DPF3,1.0266,0.121006,0.121006,0.999906,no
DPH1,-0.101802,0.819,0.819,0.999906,no
DPH2,-0.450498,0.358934,0.358934,0.999906,no
DPH3,-0.478251,0.181282,0.181282,0.999906,no
DPH3P1,-0.172981,0.887438,0.887438,0.999906,no
DPH5,0.270017,0.513396,0.513396,0.999906,no
DPM1,-0.196447,0.580917,0.580917,0.999906,no
DPM2,-0.227342,0.555476,0.555476,0.999906,no
DPM3,-0.505124,0.360422,0.360422,0.999906,no
DPP3,-0.477063,0.166036,0.166036,0.999906,no
DPP4,0.307617,0.343384,0.343384,0.999906,no
DPP7,-0.0414088,0.893909,0.893909,0.999906,no
DPP8,-0.130068,0.714439,0.714439,0.999906,no
DPP9,-0.446255,0.155845,0.155845,0.999906,no
DPT,-0.7639,0.0405418,0.0405418,0.620432,no
DPY19L1,0.240675,0.439643,0.439643,0.999906,no
DPY19L1P1,-0.152762,0.920595,0.920595,0.999906,no
DPY19L2,0.0649077,0.918701,0.918701,0.999906,no
DPY19L3,-0.102598,0.764942,0.764942,0.999906,no
DPY19L4,-0.412457,0.19001,0.19001,0.999906,no
DPY30,-0.514785,0.195635,0.195635,0.999906,no
DPYD,-0.0890213,0.794568,0.794568,0.999906,no
DPYSL2,0.252967,0.454442,0.454442,0.999906,no
DPYSL3,0.57314,0.0953447,0.0953447,0.999906,no
DPYSL4,0.233503,0.68027,0.68027,0.999906,no
DR1,-0.0269518,0.933487,0.933487,0.999906,no
DRAM1,0.256589,0.441081,0.441081,0.999906,no
DRAM2,0.0608916,0.882353,0.882353,0.999906,no
DRAP1,0.223514,0.477501,0.477501,0.999906,no
DRG1,-0.171158,0.630101,0.630101,0.999906,no
DRG2,-0.173563,0.624757,0.624757,0.999906,no
DROSHA,-0.119778,0.709505,0.709505,0.999906,no
DRP2,1.03503,0.070646,0.070646,0.860027,no
DSC3,-1.45449,0.00245915,0.00245915,0.0849886,no
DSCC1,-0.0137041,0.982471,0.982471,0.999906,no
DSCR3,-0.399163,0.198691,0.198691,0.999906,no
DSE,-0.19412,0.551655,0.551655,0.999906,no
DSEL,0.111243,0.730326,0.730326,0.999906,no
DSN1,0.382218,0.531806,0.531806,0.999906,no
DSP,-1.00652,0.0741577,0.0741577,0.88359,no
DST,0.313119,0.40683,0.40683,0.999906,no
DSTN,-0.903817,0.0209171,0.0209171,0.404368,no
DSTNP2,-0.484648,0.336433,0.336433,0.999906,no
DSTYK,0.424911,0.1951,0.1951,0.999906,no
DTD1,-0.100809,0.773771,0.773771,0.999906,no
DTNA,0.738988,0.458054,0.458054,0.999906,no
DTNB,0.462163,0.732798,0.732798,0.999906,no
DTNBP1,-0.0414987,0.923872,0.923872,0.999906,no
DTWD1,0.365254,0.263028,0.263028,0.999906,no
DTWD2,0.340065,0.590992,0.590992,0.999906,no
DTX2,-0.20423,0.720674,0.720674,0.999906,no
DTX2P1-UPK3BP1-PMS2P11,-0.125944,0.871856,0.871856,0.999906,no
DTX3,0.262031,0.507569,0.507569,0.999906,no
DTX3L,0.0819229,0.842353,0.842353,0.999906,no
DTX4,-0.408332,0.238721,0.238721,0.999906,no
DTYMK,0.0998686,0.844004,0.844004,0.999906,no
DUS1L,-0.307726,0.392801,0.392801,0.999906,no
DUS2L,-0.0867878,0.887459,0.887459,0.999906,no
DUS3L,-0.134064,0.765909,0.765909,0.999906,no
DUS4L,0.327773,0.91603,0.91603,0.999906,no
DUSP1,-2.98874,1e-300,0.0,0.0,yes
DUSP10,1.18414,0.0157228,0.0157228,0.331455,no
DUSP11,-0.0838233,0.824044,0.824044,0.999906,no
DUSP12,0.30175,0.5037,0.5037,0.999906,no
DUSP14,-0.484806,0.150058,0.150058,0.999906,no
DUSP16,0.221009,0.52344,0.52344,0.999906,no
DUSP18,-0.0860753,0.877517,0.877517,0.999906,no
DUSP19,0.328746,0.62975,0.62975,0.999906,no
DUSP22,-0.469115,0.238079,0.238079,0.999906,no
DUSP23,-1.30263,0.0119141,0.0119141,0.275676,no
DUSP28,-0.265191,0.741394,0.741394,0.999906,no
DUSP3,-0.512565,0.0987832,0.0987832,0.999906,no
DUSP5,-1.31406,0.000818368,0.000818368,0.0372344,yes
DUSP6,-0.123713,0.83482,0.83482,0.999906,no
DUSP7,-0.0688872,0.861236,0.861236,0.999906,no
DUT,-0.240349,0.501755,0.501755,0.999906,no
DVL1,-0.169044,0.598738,0.598738,0.999906,no
DVL2,0.317827,0.328748,0.328748,0.999906,no
DVL3,0.0105212,0.972991,0.972991,0.999906,no
DYM,0.114782,0.731011,0.731011,0.999906,no
DYNC1H1,0.12625,0.741823,0.741823,0.999906,no
DYNC1I2,-0.154481,0.625394,0.625394,0.999906,no
DYNC1LI1,-0.0444841,0.896464,0.896464,0.999906,no
DYNC1LI2,-0.0327604,0.917206,0.917206,0.999906,no
DYNC2H1,-0.0964084,0.754585,0.754585,0.999906,no
DYNC2LI1,-0.323596,0.474743,0.474743,0.999906,no
DYNLL1,0.011576,0.9725,0.9725,0.999906,no
DYNLL2,0.0522792,0.870127,0.870127,0.999906,no
DYNLRB1,-0.149622,0.630848,0.630848,0.999906,no
DYNLRB2,-0.324706,0.788819,0.788819,0.999906,no
DYNLT1,0.0500727,0.88224,0.88224,0.999906,no
DYNLT3,-0.106455,0.738135,0.738135,0.999906,no
DYRK1A,-0.121659,0.722077,0.722077,0.999906,no
DYRK1B,0.358264,0.328673,0.328673,0.999906,no
DYRK2,-0.0273863,0.939971,0.939971,0.999906,no
DYRK3,0.107361,0.820444,0.820444,0.999906,no
DYRK4,0.167665,0.718972,0.718972,0.999906,no
DYX1C1,1.47007,0.95184,0.95184,0.999906,no
DYX1C1-CCPG1,0.266754,0.952258,0.952258,0.999906,no
DZANK1,-0.0215038,0.977199,0.977199,0.999906,no
DZIP1,0.414432,0.185371,0.185371,0.999906,no
DZIP1L,-0.310204,0.625315,0.625315,0.999906,no
DZIP3,0.255694,0.473242,0.473242,0.999906,no
E2F1,-0.164997,0.822959,0.822959,0.999906,no
E2F3,-0.0865533,0.830518,0.830518,0.999906,no
E2F4,-0.373759,0.24822,0.24822,0.999906,no
E2F5,0.313995,0.862771,0.862771,0.999906,no
E2F6,-0.327751,0.557629,0.557629,0.999906,no
E2F7,1.5052,0.0512384,0.0512384,0.727294,no
E4F1,-0.158267,0.68262,0.68262,0.999906,no
EAF1,-0.0780067,0.843253,0.843253,0.999906,no
EAPP,-0.0136921,0.967753,0.967753,0.999906,no
EARS2,0.159852,0.702659,0.702659,0.999906,no
EBAG9,0.197348,0.718316,0.718316,0.999906,no
EBF1,-1.08567,0.00108954,0.00108954,0.0474932,yes
EBF3,0.576793,0.25419,0.25419,0.999906,no
EBF4,0.0143834,0.98175,0.98175,0.999906,no
EBLN2,-0.106021,0.961388,0.961388,0.999906,no
EBNA1BP2,-0.260306,0.469146,0.469146,0.999906,no
EBP,0.175285,0.759045,0.759045,0.999906,no
EBPL,-0.543017,0.18795,0.18795,0.999906,no
ECD,0.0387941,0.922211,0.922211,0.999906,no
ECE1,-0.301892,0.376064,0.376064,0.999906,no
ECE2,-0.881543,0.375464,0.375464,0.999906,no
ECH1,-0.369727,0.237012,0.237012,0.999906,no
ECHDC1,-0.739273,0.030837,0.030837,0.524151,no
ECHDC2,0.0524511,0.903725,0.903725,0.999906,no
ECHDC3,-0.443144,0.518817,0.518817,0.999906,no
ECHS1,0.116425,0.716206,0.716206,0.999906,no
ECI1,-0.548036,0.150562,0.150562,0.999906,no
ECI2,0.336963,0.354965,0.354965,0.999906,no
ECM1,0.0699092,0.843757,0.843757,0.999906,no
ECM2,0.334178,0.80071,0.80071,0.999906,no
ECSIT,0.0888875,0.901862,0.901862,0.999906,no
ECT2,-0.00472899,0.990124,0.990124,0.999906,no
EDA,-1.53146,0.0401235,0.0401235,0.617527,no
EDA2R,0.911491,0.00811561,0.00811561,0.213555,no
EDARADD,-0.435603,0.197771,0.197771,0.999906,no
EDC3,0.0448145,0.933008,0.933008,0.999906,no
EDC4,-0.113033,0.724291,0.724291,0.999906,no
EDEM1,-0.348225,0.269071,0.269071,0.999906,no
EDEM2,-0.0486203,0.890089,0.890089,0.999906,no
EDEM3,-0.339102,0.273443,0.273443,0.999906,no
EDF1,0.0283488,0.932785,0.932785,0.999906,no
EDIL3,0.00526593,0.987107,0.987107,0.999906,no
EDN1,-0.22321,0.794288,0.794288,0.999906,no
EDNRA,0.657748,0.228137,0.228137,0.999906,no
EDNRB,-0.740808,0.0987054,0.0987054,0.999906,no
EEA1,0.251051,0.42058,0.42058,0.999906,no
EED,0.0767518,0.869285,0.869285,0.999906,no
EEF1A1,0.0786576,0.905775,0.905775,0.999906,no
EEF1A2,0.239723,0.784383,0.784383,0.999906,no
EEF1B2,-0.188585,0.584887,0.584887,0.999906,no
EEF1D,0.0248071,0.942832,0.942832,0.999906,no
EEF1DP3,-0.154864,0.89694,0.89694,0.999906,no
EEF1E1,0.16438,0.9887,0.9887,0.999906,no
EEF1E1-MUTED,-1.72404,0.79403,0.79403,0.999906,no
EEF1G,-0.142983,0.691113,0.691113,0.999906,no
EEF2,0.0422164,0.934555,0.934555,0.999906,no
EEF2K,-0.408726,0.201192,0.201192,0.999906,no
EEFSEC,0.136272,0.7669,0.7669,0.999906,no
EEPD1,0.0879255,0.842472,0.842472,0.999906,no
EFCAB11,0.478071,0.495208,0.495208,0.999906,no
EFCAB2,-0.233346,0.765044,0.765044,0.999906,no
EFCAB4B,0.0589289,0.941056,0.941056,0.999906,no
EFCAB6,0.295163,0.74171,0.74171,0.999906,no
EFCAB7,0.688809,0.173774,0.173774,0.999906,no
EFEMP1,-0.0500141,0.911659,0.911659,0.999906,no
EFEMP2,0.0485188,0.896161,0.896161,0.999906,no
EFHA1,0.0507402,0.880114,0.880114,0.999906,no
EFHA2,-0.146056,0.735017,0.735017,0.999906,no
EFHB,0.601154,0.417699,0.417699,0.999906,no
EFHC1,0.100201,0.788455,0.788455,0.999906,no
EFHC2,-0.62342,0.438539,0.438539,0.999906,no
EFHD1,-2.0756,0.237292,0.237292,0.999906,no
EFHD2,-0.42126,0.22466,0.22466,0.999906,no
EFNA3,0.11772,0.88218,0.88218,0.999906,no
EFNA4,0.819996,0.768945,0.768945,0.999906,no
EFNA5,-0.144833,0.737859,0.737859,0.999906,no
EFNB1,0.609194,0.0894972,0.0894972,0.968186,no
EFNB2,-0.285884,0.380504,0.380504,0.999906,no
EFNB3,0.259415,0.657155,0.657155,0.999906,no
EFR3A,0.0197601,0.949339,0.949339,0.999906,no
EFS,0.645903,0.198182,0.198182,0.999906,no
EFTUD1,0.318889,0.386902,0.386902,0.999906,no
EFTUD2,-0.101984,0.753842,0.753842,0.999906,no
EGFL6,0.390481,0.329866,0.329866,0.999906,no
EGFL7,0.277823,0.654639,0.654639,0.999906,no
EGFR,0.230698,0.847788,0.847788,0.999906,no
EGLN1,-0.248354,0.427631,0.427631,0.999906,no
EGLN2,-0.165795,0.633104,0.633104,0.999906,no
EGLN3,1.45665,0.0262721,0.0262721,0.474619,no
EGR1,0.828253,0.0226379,0.0226379,0.428041,no
EGR2,2.84968,0.0118331,0.0118331,0.275676,no
EGR3,1.7317,0.0827561,0.0827561,0.938157,no
EHBP1,0.255179,0.48435,0.48435,0.999906,no
EHBP1L1,-0.118914,0.705023,0.705023,0.999906,no
EHD1,-0.459224,0.138219,0.138219,0.999906,no
EHD2,-0.17443,0.62331,0.62331,0.999906,no
EHD3,-0.560403,0.0845385,0.0845385,0.945192,no
EHD4,-0.270694,0.442889,0.442889,0.999906,no
EHHADH,-0.27798,0.59178,0.59178,0.999906,no
EHMT1,0.162201,0.630208,0.630208,0.999906,no
EHMT2,0.493109,0.355779,0.355779,0.999906,no
EI24,0.0460808,0.884079,0.884079,0.999906,no
EID1,0.178901,0.57249,0.57249,0.999906,no
EID2,-0.14561,0.753088,0.753088,0.999906,no
EID2B,-0.0559063,0.937146,0.937146,0.999906,no
EID3,-0.334018,0.976142,0.976142,0.999906,no
EIF1,-0.149593,0.645021,0.645021,0.999906,no
EIF1AD,-0.0462606,0.94202,0.94202,0.999906,no
EIF1AX,-0.311465,0.331351,0.331351,0.999906,no
EIF1AY,-0.0610915,0.90317,0.90317,0.999906,no
EIF1B,0.0248479,0.944073,0.944073,0.999906,no
EIF2A,0.190648,0.543095,0.543095,0.999906,no
EIF2AK1,-0.102068,0.759953,0.759953,0.999906,no
EIF2AK2,0.15236,0.650292,0.650292,0.999906,no
EIF2AK3,-0.0345571,0.92203,0.92203,0.999906,no
EIF2AK4,0.053065,0.865056,0.865056,0.999906,no
EIF2B1,-0.0652475,0.844625,0.844625,0.999906,no
EIF2B2,0.403493,0.265095,0.265095,0.999906,no
EIF2B3,0.0495693,0.916849,0.916849,0.999906,no
EIF2B4,-0.16569,0.65843,0.65843,0.999906,no
EIF2B5,-0.196652,0.576037,0.576037,0.999906,no
EIF2C1,0.288718,0.378941,0.378941,0.999906,no
EIF2C2,-0.62643,0.108805,0.108805,0.999906,no
EIF2C3,0.136479,0.786142,0.786142,0.999906,no
EIF2C4,-0.289325,0.395505,0.395505,0.999906,no
EIF2D,0.0647733,0.841452,0.841452,0.999906,no
EIF2S1,-0.199554,0.531541,0.531541,0.999906,no
EIF2S2,-0.161792,0.613132,0.613132,0.999906,no
EIF2S3,0.103213,0.740314,0.740314,0.999906,no
EIF3A,-0.219897,0.516684,0.516684,0.999906,no
EIF3B,-0.149115,0.642052,0.642052,0.999906,no
"EIF3C,EIF3CL",0.0734123,0.830238,0.830238,0.999906,no
EIF3D,-0.039181,0.900103,0.900103,0.999906,no
EIF3E,0.0767241,0.805864,0.805864,0.999906,no
EIF3F,-0.165334,0.591714,0.591714,0.999906,no
EIF3G,-0.224373,0.505816,0.505816,0.999906,no
EIF3H,0.0159234,0.959396,0.959396,0.999906,no
EIF3I,-0.0290457,0.925235,0.925235,0.999906,no
EIF3IP1,-0.935584,0.442324,0.442324,0.999906,no
EIF3J,-0.119191,0.852709,0.852709,0.999906,no
EIF3K,-0.00158976,0.995964,0.995964,0.999906,no
EIF3L,0.0631915,0.848409,0.848409,0.999906,no
EIF3M,-0.109571,0.725357,0.725357,0.999906,no
EIF4A1,-0.326887,0.364329,0.364329,0.999906,no
EIF4A2,0.158975,0.619215,0.619215,0.999906,no
EIF4A3,-0.228403,0.477974,0.477974,0.999906,no
EIF4B,-0.0886773,0.794297,0.794297,0.999906,no
EIF4E,-0.106888,0.77716,0.77716,0.999906,no
EIF4E2,-0.172182,0.630318,0.630318,0.999906,no
EIF4E3,-0.0787269,0.852568,0.852568,0.999906,no
EIF4EBP1,0.262861,0.517953,0.517953,0.999906,no
EIF4EBP2,-0.671393,0.0354263,0.0354263,0.572627,no
EIF4EBP3,-0.221729,0.853656,0.853656,0.999906,no
EIF4ENIF1,-0.186638,0.621008,0.621008,0.999906,no
EIF4G1,-0.254206,0.481268,0.481268,0.999906,no
EIF4G2,0.0681504,0.882514,0.882514,0.999906,no
EIF4G3,0.125248,0.726927,0.726927,0.999906,no
EIF4H,-0.0931575,0.782624,0.782624,0.999906,no
EIF5,0.11141,0.728894,0.728894,0.999906,no
EIF5A,-0.275149,0.406212,0.406212,0.999906,no
EIF5A2,-0.530298,0.147789,0.147789,0.999906,no
EIF5AL1,-0.186199,0.554788,0.554788,0.999906,no
EIF5B,-0.04205,0.892536,0.892536,0.999906,no
EIF6,-0.0454467,0.894399,0.894399,0.999906,no
ELAC1,0.311056,0.558176,0.558176,0.999906,no
ELAC2,-0.190811,0.57518,0.57518,0.999906,no
ELANE,-0.512923,0.495726,0.495726,0.999906,no
ELAVL1,-0.0406401,0.898153,0.898153,0.999906,no
ELF1,-0.917369,0.00505151,0.00505151,0.148717,no
ELF2,0.00664963,0.985717,0.985717,0.999906,no
ELF4,0.139055,0.701875,0.701875,0.999906,no
ELK1,-0.37398,0.337225,0.337225,0.999906,no
ELK3,-0.0504676,0.875318,0.875318,0.999906,no
ELK4,-0.0835237,0.854616,0.854616,0.999906,no
ELL,-0.374758,0.318785,0.318785,0.999906,no
ELL2,-0.332374,0.305864,0.305864,0.999906,no
ELL3,0.137966,0.975551,0.975551,0.999906,no
ELMO2,-0.229865,0.496992,0.496992,0.999906,no
ELMOD2,-0.0728732,0.82564,0.82564,0.999906,no
ELMOD3,0.0724452,0.875763,0.875763,0.999906,no
ELN,-1.0302,0.00616248,0.00616248,0.173849,no
ELOF1,-0.0299558,0.931703,0.931703,0.999906,no
ELOVL1,-0.564802,0.0923663,0.0923663,0.983567,no
ELOVL3,-0.476788,0.542164,0.542164,0.999906,no
ELOVL4,0.265389,0.630197,0.630197,0.999906,no
ELOVL5,-0.361953,0.353529,0.353529,0.999906,no
ELOVL6,-0.274246,0.629427,0.629427,0.999906,no
ELP2,0.11275,0.737403,0.737403,0.999906,no
ELP3,-0.0562416,0.871874,0.871874,0.999906,no
ELP4,0.200748,0.691255,0.691255,0.999906,no
ELTD1,0.466566,0.326393,0.326393,0.999906,no
EMB,-0.308571,0.560589,0.560589,0.999906,no
EMD,-0.194292,0.550922,0.550922,0.999906,no
EME2,0.0574,0.94673,0.94673,0.999906,no
EMG1,-0.143942,0.73704,0.73704,0.999906,no
EMILIN1,-0.266738,0.467944,0.467944,0.999906,no
EMILIN2,0.272417,0.444415,0.444415,0.999906,no
EML1,-0.115432,0.715736,0.715736,0.999906,no
EML2,-0.509883,0.180647,0.180647,0.999906,no
EML3,-0.313191,0.3537,0.3537,0.999906,no
EML4,0.181661,0.580654,0.580654,0.999906,no
EMP1,-0.970614,0.00305821,0.00305821,0.100794,no
EMP2,-0.709188,0.024564,0.024564,0.454702,no
EMP3,0.547132,0.0777921,0.0777921,0.904652,no
ENAH,-0.303444,0.353124,0.353124,0.999906,no
ENC1,1.20328,0.00185285,0.00185285,0.0693559,no
ENDOD1,-1.95764,1.96427e-09,1.96427e-09,6.98504e-07,yes
ENDOG,-0.585343,0.414858,0.414858,0.999906,no
ENDOV,0.0166093,0.994429,0.994429,0.999906,no
ENG,0.40736,0.198997,0.198997,0.999906,no
ENGASE,0.217673,0.586057,0.586057,0.999906,no
ENO1,-0.359018,0.354314,0.354314,0.999906,no
ENO2,0.323818,0.320022,0.320022,0.999906,no
ENO3,-0.707399,0.446161,0.446161,0.999906,no
ENOPH1,0.07829,0.836001,0.836001,0.999906,no
ENOSF1,0.639156,0.312047,0.312047,0.999906,no
ENOX1,-0.0589747,0.901269,0.901269,0.999906,no
ENOX2,-0.515548,0.204316,0.204316,0.999906,no
ENPP1,-1.31846,0.000334835,0.000334835,0.0185436,yes
ENPP2,1.02149,0.0295127,0.0295127,0.513263,no
ENPP4,0.0139685,0.980258,0.980258,0.999906,no
ENPP5,0.712553,0.317682,0.317682,0.999906,no
ENSA,0.0307687,0.943349,0.943349,0.999906,no
ENTPD1,0.436412,0.204468,0.204468,0.999906,no
ENTPD3,-0.298656,0.655081,0.655081,0.999906,no
ENTPD4,-0.618985,0.0563178,0.0563178,0.767159,no
ENTPD5,-0.313876,0.539039,0.539039,0.999906,no
ENTPD6,-0.498237,0.183954,0.183954,0.999906,no
ENTPD7,0.849382,0.168551,0.168551,0.999906,no
ENY2,-0.147319,0.699839,0.699839,0.999906,no
EP300,-0.200873,0.514872,0.514872,0.999906,no
EP400,0.165609,0.599385,0.599385,0.999906,no
EP400NL,0.203713,0.787171,0.787171,0.999906,no
EPAS1,0.606,0.136067,0.136067,0.999906,no
EPB41,1.01685,0.213136,0.213136,0.999906,no
EPB41L1,0.107489,0.764028,0.764028,0.999906,no
EPB41L2,0.263453,0.475403,0.475403,0.999906,no
EPB41L3,0.339066,0.408639,0.408639,0.999906,no
EPB41L4A,-0.112709,0.856167,0.856167,0.999906,no
EPB41L4A-AS1,0.112248,0.773375,0.773375,0.999906,no
EPB41L4B,0.181505,0.773835,0.773835,0.999906,no
EPB41L5,-0.22266,0.523237,0.523237,0.999906,no
EPB49,0.419665,0.661883,0.661883,0.999906,no
EPC1,0.0739167,0.851635,0.851635,0.999906,no
EPC2,0.102223,0.767095,0.767095,0.999906,no
EPDR1,-0.15518,0.658221,0.658221,0.999906,no
EPG5,-0.338348,0.281883,0.281883,0.999906,no
EPHA2,-0.0549173,0.933271,0.933271,0.999906,no
EPHA3,0.015899,0.982219,0.982219,0.999906,no
EPHA4,-1.43674,0.00126311,0.00126311,0.0527535,no
EPHB2,1.78747,9.34465e-05,9.34465e-05,0.00693894,yes
EPHB3,1.45113,0.000332145,0.000332145,0.0185436,yes
EPHB4,0.926844,0.0043645,0.0043645,0.133433,no
EPHB6,-1.38882,2.10133e-05,2.10133e-05,0.00216758,yes
EPHX1,0.0973033,0.781701,0.781701,0.999906,no
EPHX2,0.469279,0.642385,0.642385,0.999906,no
EPM2A,-0.0249956,0.982264,0.982264,0.999906,no
EPM2AIP1,0.300509,0.369425,0.369425,0.999906,no
EPN1,-0.207769,0.502189,0.502189,0.999906,no
EPN2,-0.408544,0.212687,0.212687,0.999906,no
EPOR,0.372361,0.533891,0.533891,0.999906,no
EPRS,0.295397,0.5415,0.5415,0.999906,no
EPS15,-0.112508,0.724782,0.724782,0.999906,no
EPS15L1,0.211583,0.565871,0.565871,0.999906,no
EPS8,-0.560663,0.0734497,0.0734497,0.87912,no
EPS8L2,0.120322,0.710873,0.710873,0.999906,no
EPSTI1,-0.68283,0.203073,0.203073,0.999906,no
EPT1,-0.0317769,0.936949,0.936949,0.999906,no
ERAL1,-0.196889,0.577605,0.577605,0.999906,no
ERAP1,0.226059,0.817909,0.817909,0.999906,no
ERAP2,0.141183,0.711514,0.711514,0.999906,no
ERBB2,-0.191123,0.545564,0.545564,0.999906,no
ERBB2IP,-0.374132,0.238232,0.238232,0.999906,no
ERC1,-0.0471568,0.887791,0.887791,0.999906,no
ERCC1,0.0228027,0.957574,0.957574,0.999906,no
ERCC2,-0.306053,0.464166,0.464166,0.999906,no
ERCC3,-0.0220108,0.94603,0.94603,0.999906,no
ERCC4,-0.00135712,0.997134,0.997134,0.999906,no
ERCC5,-0.234135,0.625566,0.625566,0.999906,no
ERCC6,0.269899,0.514103,0.514103,0.999906,no
ERCC8,0.233696,0.637864,0.637864,0.999906,no
ERF,0.0511827,0.883477,0.883477,0.999906,no
ERGIC1,-0.743345,0.0247222,0.0247222,0.455819,no
ERGIC2,-0.106703,0.747134,0.747134,0.999906,no
ERGIC3,0.0801554,0.797975,0.797975,0.999906,no
ERH,0.0834843,0.798826,0.798826,0.999906,no
ERI1,-0.0185894,0.959572,0.959572,0.999906,no
ERI2,0.412687,0.531634,0.531634,0.999906,no
ERI3,-0.120802,0.717948,0.717948,0.999906,no
ERICH1,-0.377626,0.389775,0.389775,0.999906,no
ERLEC1,-0.201663,0.558028,0.558028,0.999906,no
ERLIN1,-0.000762336,0.998092,0.998092,0.999906,no
ERLIN2,0.40776,0.244413,0.244413,0.999906,no
ERMAP,0.370175,0.343291,0.343291,0.999906,no
ERMP1,-0.283653,0.411231,0.411231,0.999906,no
ERN1,0.0260959,0.956932,0.956932,0.999906,no
ERO1L,-0.256215,0.408668,0.408668,0.999906,no
ERO1LB,-0.439852,0.395738,0.395738,0.999906,no
ERP27,-2.11662,0.0293443,0.0293443,0.510992,no
ERP29,0.113755,0.740622,0.740622,0.999906,no
ERP44,-0.199625,0.522502,0.522502,0.999906,no
ERRFI1,-2.4313,1.27898e-13,1.27898e-13,1.08018e-10,yes
ERV3-1,0.632874,0.287846,0.287846,0.999906,no
ERVK13-1,0.457095,0.306626,0.306626,0.999906,no
ESCO1,-0.169705,0.680352,0.680352,0.999906,no
ESD,-0.0958352,0.75559,0.75559,0.999906,no
ESF1,-0.159155,0.67055,0.67055,0.999906,no
ESM1,0.868494,0.310972,0.310972,0.999906,no
ESPNL,0.613329,0.42755,0.42755,0.999906,no
ESRRA,-0.193342,0.739865,0.739865,0.999906,no
ESYT1,-0.0315338,0.921206,0.921206,0.999906,no
ESYT2,-0.526031,0.102416,0.102416,0.999906,no
ETAA1,-0.182979,0.618577,0.618577,0.999906,no
ETF1,-0.312191,0.309883,0.309883,0.999906,no
ETFA,-0.292509,0.374456,0.374456,0.999906,no
ETFB,0.0253038,0.941653,0.941653,0.999906,no
ETFDH,0.333932,0.315457,0.315457,0.999906,no
ETHE1,0.392712,0.247328,0.247328,0.999906,no
ETNK1,-0.259487,0.861609,0.861609,0.999906,no
ETNK2,-0.481188,0.242776,0.242776,0.999906,no
ETS1,-0.194245,0.544058,0.544058,0.999906,no
ETS2,0.0191073,0.95301,0.95301,0.999906,no
ETV1,0.293144,0.609641,0.609641,0.999906,no
ETV3,-0.0574766,0.907294,0.907294,0.999906,no
ETV4,-0.276396,0.7644,0.7644,0.999906,no
ETV5,-0.798298,0.0261465,0.0261465,0.472983,no
ETV6,-0.205384,0.557297,0.557297,0.999906,no
ETV7,0.745637,0.654629,0.654629,0.999906,no
EVC,0.126993,0.683097,0.683097,0.999906,no
EVC2,-0.324927,0.434191,0.434191,0.999906,no
EVI2A,1.34193,0.576145,0.576145,0.999906,no
EVI2B,0.422708,0.891912,0.891912,0.999906,no
EVI5,-0.160116,0.634752,0.634752,0.999906,no
EVI5L,0.335247,0.358241,0.358241,0.999906,no
